"Program","Year","Period","Geo.Level","State","State.ANSI","Commodity","Market_Type","Measure_Operation","Unit_of_Measure","Domain","Chemical_Use","Chemical_Name","Chemical_Code","Value","CV...."
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(THIRAM",NA,4.285,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(TRIFLOXYSTROBIN",NA,0.148,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(TRIFLUMIZOLE",NA,0.396,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","HERBICIDE","(FLUMIOXAZIN",NA,0.105,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","HERBICIDE","(OXYFLUORFEN",NA,0.355,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","HERBICIDE","(PENDIMETHALIN",NA,1.944,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(ABAMECTIN",NA,0.027,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(ACEQUINOCYL",NA,0.364,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(ACETAMIPRID",NA,0.165,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(AZADIRACHTIN",NA,0.06,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(BIFENAZATE",NA,0.645,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(BIFENTHRIN",NA,0.163,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(CHLORANTRANILIPROLE",NA,0.084,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(CYFLUMETOFEN = 138831)",NA,0.24,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(FENPROPATHRIN",NA,0.397,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(FENPYROXIMATE",NA,0.128,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(FLONICAMID",NA,0.105,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(FLUPYRADIFURONE",NA,0.234,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(HEXYTHIAZOX",NA,0.212,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(IMIDACLOPRID",NA,0.63,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(MALATHION",NA,3.062,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(METHOXYFENOZIDE",NA,0.214,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(NALED",NA,1.091,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(NEEM OIL, CLAR. HYD.",NA,10.762,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(NOVALURON",NA,0.119,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(PYRETHRINS",NA,0.137,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(SPINETORAM",NA,0.083,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(SPINOSAD",NA,0.104,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(SPIROMESIFEN",NA,0.319,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(THIAMETHOXAM",NA,0.086,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","OTHER","(CHLOROPICRIN",NA,256.687,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","OTHER","(DICHLOROPROPENE",NA,85.17,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","OTHER","(FLUTRIAFOL",NA,0.129,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","OTHER","(REYNOUTRIA SACHALINE",NA,0.307,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER","(NITROGEN)",NA,307,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER","(PHOSPHATE)",NA,172,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER","(POTASH)",NA,315,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER","(SULFUR)",NA,91,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(AZOXYSTROBIN",NA,1.4,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(BACILLUS AMYLOLIQUEFACIENS STRAIN D747",NA,1.5,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(BACILLUS SUBTILIS",NA,2.4,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(BOSCALID",NA,1.6,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(CAPTAN",NA,3.4,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(CYFLUFENAMID",NA,1.2,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(CYPRODINIL",NA,1.4,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(FENHEXAMID",NA,1.7,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(FLUDIOXONIL",NA,1.4,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(FLUOPYRAM",NA,1.2,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(FLUXAPYROXAD",NA,1.3,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(MEFENOXAM",NA,1.5,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(MYCLOBUTANIL",NA,1.6,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(PENTHIOPYRAD",NA,1.3,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(POLYOXIN D ZINC SALT",NA,1.1,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(POTASSIUM BICARBON.",NA,1.5,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(PROPICONAZOLE",NA,2,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(PYRACLOSTROBIN",NA,1.8,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(PYRIMETHANIL",NA,1.2,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(QUINOLINE",NA,1.2,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(SULFUR",NA,2.6,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(TETRACONAZOLE",NA,1.5,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(THIOPHANATE-METHYL",NA,1.3,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(THIRAM",NA,2.1,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(TRIFLOXYSTROBIN",NA,1.3,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(TRIFLUMIZOLE",NA,1.6,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, HERBICIDE","HERBICIDE","(FLUMIOXAZIN",NA,1.1,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, HERBICIDE","HERBICIDE","(OXYFLUORFEN",NA,1,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, HERBICIDE","HERBICIDE","(PENDIMETHALIN",NA,1.4,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(ABAMECTIN",NA,1.4,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(ACEQUINOCYL",NA,1.2,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(ACETAMIPRID",NA,1.4,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(AZADIRACHTIN",NA,1.9,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(BIFENAZATE",NA,1.3,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(BIFENTHRIN",NA,1.7,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(BT KURSTAK ABTS-1857",NA,1.2,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(BT KURSTAKI ABTS-351",NA,2.3,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(BT KURSTAKI SA-11",NA,1.1,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(CHLORANTRANILIPROLE",NA,1.2,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA",NA,1.1,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(CYFLUMETOFEN = 138831)",NA,1.3,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(FENPROPATHRIN",NA,1.4,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(FENPYROXIMATE",NA,1.2,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(FLONICAMID",NA,1.3,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(FLUPYRADIFURONE",NA,1.4,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(HEXYTHIAZOX",NA,1.2,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(IMIDACLOPRID",NA,1.3,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(MALATHION",NA,1.7,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(METHOXYFENOZIDE",NA,1.2,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(NALED",NA,1.2,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(NEEM OIL, CLAR. HYD.",NA,1.7,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(NOVALURON",NA,1.6,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(PYRETHRINS",NA,2.5,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(SPINETORAM",NA,1.2,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(SPINOSAD",NA,1.2,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(SPIROMESIFEN",NA,1.3,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(THIAMETHOXAM",NA,1.4,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, OTHER","OTHER","(CHLOROPICRIN",NA,1.1,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, OTHER","OTHER","(DICHLOROPROPENE",NA,1,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, OTHER","OTHER","(FLUTRIAFOL",NA,1.1,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, OTHER","OTHER","(REYNOUTRIA SACHALINE",NA,1.4,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","FERTILIZER","FERTILIZER","(NITROGEN)",NA,16.9,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","FERTILIZER","FERTILIZER","(PHOSPHATE)",NA,11.8,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","FERTILIZER","FERTILIZER","(POTASH)",NA,13.2,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","FERTILIZER","FERTILIZER","(SULFUR)",NA,10.2,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(AZOXYSTROBIN",NA,10,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(BACILLUS AMYLOLIQUEFACIENS STRAIN D747",NA,14,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(BACILLUS SUBTILIS",NA,1,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(BOSCALID",NA,9,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(CAPTAN",NA,41,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(CYFLUFENAMID",NA,6,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(CYPRODINIL",NA,30,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(FENHEXAMID",NA,9,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(FLUDIOXONIL",NA,30,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(FLUOPYRAM",NA,32,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(FLUXAPYROXAD",NA,14,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(MEFENOXAM",NA,8,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(MYCLOBUTANIL",NA,18,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(PENTHIOPYRAD",NA,20,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(POLYOXIN D ZINC SALT",NA,15,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(POTASSIUM BICARBON.",NA,12,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(PROPICONAZOLE",NA,12,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(PYRACLOSTROBIN",NA,21,""
